taxonID	scientificName	parser_run	matchedType	matchSize	inputName	matchedName	inputCanonicalForm	matchedCanonicalForm	matchedEditDistance	inputRank	matchedRank	synonymStatus	acceptedName	matchedScore	matchTaxonID	classification
d69bfc3f-fdd7-5464-a2bb-3e2f8178577a	Abobra	1	Exact string match	1	Abobra	Abobra	Abobra		0		33685823	false	Abobra	0.622	33685823	Plantae(33521293), Tracheophyta(33521294), Magnoliopsida(33521295), Cucurbitales(33527083), Cucurbitaceae(33530037), Abobra(33685823)
b46b4b59-d66d-5361-a745-8fc893fb6a1f	Acacia tortilis	1	Canonical form exact match	1	Acacia tortilis	Acacia tortilis (Forssk.) Hayne	Acacia tortilis		0	species	de9a8632d609d550a3b757bf7fd21ac2	true	Vachellia tortilis (Forssk.) Galasso & Banfi		7784d11be5ef633a5201ba8a8890d223	Plantae(33521293), Tracheophyta(33521294), Magnoliopsida(33521295), Fabales(33522811), Fabaceae(33522812), Vachellia(33607428), Vachellia tortilis(de9a8632d609d550a3b757bf7fd21ac2)
93c69e8a-e498-5790-aec5-695ed0add8c3	Acanthina monodon	1	Canonical form exact match	1	Acanthina monodon	Acanthina monodon (Pallas, 1774)	Acanthina monodon		0	species	b9a5edbc0fdb3dbd0614e403a493748a	false	Acanthina monodon (Pallas, 1774)		b9a5edbc0fdb3dbd0614e403a493748a	Animalia(33521288), Mollusca(33521301), Gastropoda(33521302), Neogastropoda(33523027), Muricoidea(33523139), Muricidae(33532652), Acanthina(33623961), Acanthina monodon(b9a5edbc0fdb3dbd0614e403a493748a)
0dc2c929-15b5-5f93-b7e5-6b8698446efd	Acanthixalus sonjae	1	Canonical form exact match	1	Acanthixalus sonjae	Acanthixalus sonjae Rödel, Kosuch, Veith and Ernst, 2003	Acanthixalus sonjae		0	species	dfaa594ab2d3a19a29ca66875261ff3b	false	Acanthixalus sonjae Rödel, Kosuch, Veith and Ernst, 2003		dfaa594ab2d3a19a29ca66875261ff3b	Animalia(33521288), Chordata(33521289), Amphibia(33526904), Anura(33526914), Hyperoliidae(33526941), Acanthixalus(33664026), Acanthixalus sonjae(dfaa594ab2d3a19a29ca66875261ff3b)
6764ac89-70f9-5bad-850c-dd51ee209097	Acanthixalus spinosus	1	Canonical form exact match	1	Acanthixalus spinosus	Acanthixalus spinosus (Buchholz and Peters in Peters, 1875)	Acanthixalus spinosus		0	species	e895c16e3a19a82c94a248a1cbf0bdac	false	Acanthixalus spinosus (Buchholz and Peters in Peters, 1875)		e895c16e3a19a82c94a248a1cbf0bdac	Animalia(33521288), Chordata(33521289), Amphibia(33526904), Anura(33526914), Hyperoliidae(33526941), Acanthixalus(33664026), Acanthixalus spinosus(e895c16e3a19a82c94a248a1cbf0bdac)
b852941d-02d7-5a3a-9448-1ff5e0f46cd7	Acanthocardia	1	Exact string match	1	Acanthocardia	Acanthocardia	Acanthocardia		0		33550974	false	Acanthocardia	0.622	33550974	Animalia(33521288), Mollusca(33521301), Bivalvia(33521616), Cardiida(33522585), Cardioidea(33522586), Cardiidae(33532682), Acanthocardia(33550974)
05652ee1-d88a-5199-b03e-ac6e9d37b608	Acantholichen pannarioides	1	Canonical form exact match	1	Acantholichen pannarioides	Acantholichen pannarioides P.M. Jørg., 1998	Acantholichen pannarioides		0	species	68635b54c98374d332e458a15e85decc	false	Acantholichen pannarioides P.M. Jørg., 1998		68635b54c98374d332e458a15e85decc	Fungi(33521351), Basidiomycota(33521352), Agaricomycetes(33523375), Corticiales(33523387), Corticiaceae(33523390), Acantholichen(33702981), Acantholichen pannarioides(68635b54c98374d332e458a15e85decc)
fc1f0025-ca89-5d01-94be-6006fedd3800	Acavoidea	1	Exact string match	1	Acavoidea	Acavoidea	Acavoidea		0		33521675	false	Acavoidea	0.622	33521675	Animalia(33521288), Mollusca(33521301), Gastropoda(33521302), Stylommatophora(33521303), Acavoidea(33521675)
13fd7b3d-ca1a-5252-bcac-6793b678acd5	Accipiter gentilis	1	Canonical form exact match	2	Accipiter gentilis	Accipiter gentilis (Linnaeus, 1758)	Accipiter gentilis		0	species	8c2438f4664fe42fedb125e82cb2e11d	false	Accipiter gentilis (Linnaeus, 1758)		8c2438f4664fe42fedb125e82cb2e11d	Animalia(33521288), Chordata(33521289), Aves(33521290), Accipitriformes(33531644), Accipitridae(33531648), Accipiter(33621682), Accipiter gentilis(8c2438f4664fe42fedb125e82cb2e11d)
13fd7b3d-ca1a-5252-bcac-6793b678acd5	Accipiter gentilis	1	Canonical form exact match	2	Accipiter gentilis	Accipiter gentilis Linnaeus 1758	Accipiter gentilis		0	species	3858918dd2b333d0c1261b936ee2f91a	false	Accipiter gentilis Linnaeus 1758		3858918dd2b333d0c1261b936ee2f91a	Animalia(33521288), Chordata(33521289), Aves(33521290), Accipitriformes(33531644), Accipitridae(33531648), Accipiter(33621682), Accipiter gentilis(3858918dd2b333d0c1261b936ee2f91a)
46bd938c-d561-5eac-8dee-bd80d0fbfcb6	Accipiter nisus	1	Canonical form exact match	2	Accipiter nisus	Accipiter nisus (Linnaeus, 1758)	Accipiter nisus		0	species	82b99b149d9ea234e5711f7f95f3d563	false	Accipiter nisus (Linnaeus, 1758)		82b99b149d9ea234e5711f7f95f3d563	Animalia(33521288), Chordata(33521289), Aves(33521290), Accipitriformes(33531644), Accipitridae(33531648), Accipiter(33621682), Accipiter nisus(82b99b149d9ea234e5711f7f95f3d563)
46bd938c-d561-5eac-8dee-bd80d0fbfcb6	Accipiter nisus	1	Canonical form exact match	2	Accipiter nisus	Accipiter nisus Linnaeus 1758	Accipiter nisus		0	species	1b82ee311ec70844ab356d2e1dc3813a	false	Accipiter nisus Linnaeus 1758		1b82ee311ec70844ab356d2e1dc3813a	Animalia(33521288), Chordata(33521289), Aves(33521290), Accipitriformes(33531644), Accipitridae(33531648), Accipiter(33621682), Accipiter nisus(1b82ee311ec70844ab356d2e1dc3813a)
3e1050e4-3240-5e73-9216-fcd2c446d6c1	Acer	1	Exact string match	1	Acer	Acer	Acer		0		33685420	false	Acer	0.622	33685420	Plantae(33521293), Tracheophyta(33521294), Magnoliopsida(33521295), Sapindales(33530006), Sapindaceae(33530011), Acer(33685420)
557bffa3-4ad7-51ef-89db-b29f04eea2ae	Acer rubrum	1	Canonical form exact match	1	Acer rubrum	Acer rubrum L.	Acer rubrum		0	species	e22c5a8d9ed5c5555a0080af5b7786f0	false	Acer rubrum L.		e22c5a8d9ed5c5555a0080af5b7786f0	Plantae(33521293), Tracheophyta(33521294), Magnoliopsida(33521295), Sapindales(33530006), Sapindaceae(33530011), Acer(33685420), Acer rubrum(e22c5a8d9ed5c5555a0080af5b7786f0)
f3b7d72c-8099-5b58-a1ea-28047cfd18d7	Achatina fulica	1	Canonical form exact match	1	Achatina fulica	Achatina fulica (Férussac, 1821)	Achatina fulica		0	species	50de6fb0aafc7f4282366998ec70da61	true	Lissachatina fulica (Férussac, 1821)		88866a38c14a5f590a593680e8c5a4ee	Animalia(33521288), Mollusca(33521301), Gastropoda(33521302), Stylommatophora(33521303), Achatinoidea(33531566), Achatinidae(33531622), Lissachatina(33695459), Lissachatina fulica(50de6fb0aafc7f4282366998ec70da61)
0f54bf83-f164-58fd-999c-b247134eb168	Achatinidae	1	Exact string match	1	Achatinidae	Achatinidae	Achatinidae		0		33531622	false	Achatinidae	0.622	33531622	Animalia(33521288), Mollusca(33521301), Gastropoda(33521302), Stylommatophora(33521303), Achatinoidea(33531566), Achatinidae(33531622)
cdd7e384-99ad-5425-b5be-a27f0a178630	Achatinoidea	1	Exact string match	1	Achatinoidea	Achatinoidea	Achatinoidea		0		33531566	false	Achatinoidea	0.622	33531566	Animalia(33521288), Mollusca(33521301), Gastropoda(33521302), Stylommatophora(33521303), Achatinoidea(33531566)
5e868908-bff5-5fa9-a309-a6d561b99ad1	Acheta	1	Exact string match	1	Acheta	Acheta	Acheta		0		33570085	false	Acheta	0.622	33570085	Animalia(33521288), Arthropoda(33521342), Insecta(33521474), Orthoptera(33521638), Grylloidea(33530610), Gryllidae(33530618), Acheta(33570085)
c02f6372-4be4-5f9e-a28b-42b1b9cf7af8	Acheta domesticus	1	Canonical form exact match	1	Acheta domesticus	Acheta domesticus (Linnaeus, 1758)	Acheta domesticus		0	species	3438e5879ecc7c8315855c23232cb6d4	false	Acheta domesticus (Linnaeus, 1758)		3438e5879ecc7c8315855c23232cb6d4	Animalia(33521288), Arthropoda(33521342), Insecta(33521474), Orthoptera(33521638), Grylloidea(33530610), Gryllidae(33530618), Acheta(33570085), Acheta domesticus(3438e5879ecc7c8315855c23232cb6d4)
c3776864-be9d-5569-b099-00e51ed115cd	Achillea millefolium	1	Canonical form exact match	1	Achillea millefolium	Achillea millefolium L.	Achillea millefolium		0	species	579936b1e1f1d249e9e19afd35f15109	false	Achillea millefolium L.		579936b1e1f1d249e9e19afd35f15109	Plantae(33521293), Tracheophyta(33521294), Magnoliopsida(33521295), Asterales(33522918), Asteraceae(33527035), Achillea(33715887), Achillea millefolium(579936b1e1f1d249e9e19afd35f15109)
4154cc11-b1a3-5da8-b1a4-e71787dde53a	Achillea wilsoniana	1	Canonical form exact match	1	Achillea wilsoniana	Achillea wilsoniana (Heimerl ex Hand.-Mazz.) Heimerl	Achillea wilsoniana		0	species	0d4cfec3920995fe43544ace9e4b911f	false	Achillea wilsoniana (Heimerl ex Hand.-Mazz.) Heimerl		0d4cfec3920995fe43544ace9e4b911f	Plantae(33521293), Tracheophyta(33521294), Magnoliopsida(33521295), Asterales(33522918), Asteraceae(33527035), Achillea(33715887), Achillea wilsoniana(0d4cfec3920995fe43544ace9e4b911f)
02be620b-fb07-5247-85a9-1c80aa225b3f	Acidiphilium cryptum	1	Canonical form exact match	1	Acidiphilium cryptum	Acidiphilium cryptum Harrison, 1981	Acidiphilium cryptum		0	species	f63b06ea80f40776dea2843c6d8030fe	false	Acidiphilium cryptum Harrison, 1981		f63b06ea80f40776dea2843c6d8030fe	Bacteria(33521420), Proteobacteria(33521421), Alphaproteobacteria(33521422), Rhodospirillales(33530698), Acetobacteraceae(33530699), Acidiphilium(33632727), Acidiphilium cryptum(f63b06ea80f40776dea2843c6d8030fe)
22189680-1d54-5814-8ab0-61dccb123390	Acidithiobacillus ferrooxidans	1	Canonical form exact match	1	Acidithiobacillus ferrooxidans	Acidithiobacillus ferrooxidans (Temple and Colmer, 1951) Kelly and Wood, 2000	Acidithiobacillus ferrooxidans		0	species	2230022862e2828ca6599b7aceb24a46	false	Acidithiobacillus ferrooxidans (Temple and Colmer, 1951) Kelly and Wood, 2000		2230022862e2828ca6599b7aceb24a46	Bacteria(33521420), Proteobacteria(33521421), Gammaproteobacteria(33530774), Acidithiobacillales(33530775), Acidithiobacillaceae(33530776), Acidithiobacillus(33632723), Acidithiobacillus ferrooxidans(2230022862e2828ca6599b7aceb24a46)
d65ceba5-67e8-50ec-a88f-bd8ad5791f86	Acidovorax avenae subsp. avenae	1	Canonical form exact match	1	Acidovorax avenae subsp. avenae	Acidovorax avenae avenae (Manns, 1909) Willems et al., 1992	Acidovorax avenae avenae		0	subspicies		false	Acidovorax avenae avenae (Manns, 1909) Willems et al., 1992		2d9416dd6a79f5132d1e7cb3f1173cc8	Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Acidovorax, , Acidovorax avenae avenae
fc17182a-b949-5453-8d39-bf38a0149221	Acidovorax avenae subsp. citrulli	1	Canonical form exact match	1	Acidovorax avenae subsp. citrulli	Acidovorax avenae citrulli (Schaad et al., 1978) Willems et al., 1992	Acidovorax avenae citrulli		0	subspicies	117edde4ab87f8af7accb70a0ec739f9	true	Acidovorax citrulli (Schaad et al., 1978) Schaad et al., 2009		a6c4a86e5495b402903b850e9e1cdf14	Bacteria(33521420), Proteobacteria(33521421), Betaproteobacteria(33530712), Burkholderiales(33530713), Comamonadaceae(33530716), Acidovorax(33632718), Acidovorax citrulli(117edde4ab87f8af7accb70a0ec739f9)
0d73b987-5495-5e5f-8e53-fb9815117d4f	Acinetobacter johnsonii	1	Canonical form exact match	1	Acinetobacter johnsonii	Acinetobacter johnsonii Bouvet and Grimont, 1986	Acinetobacter johnsonii		0	species	d1768442b94dedb7f24680b135b6e044	false	Acinetobacter johnsonii Bouvet and Grimont, 1986		d1768442b94dedb7f24680b135b6e044	Bacteria(33521420), Proteobacteria(33521421), Gammaproteobacteria(33530774), Pseudomonadales(33530822), Moraxellaceae(33530823), Acinetobacter(33632691), Acinetobacter johnsonii(d1768442b94dedb7f24680b135b6e044)
08472660-0035-50cb-9f85-ffd74a4fa19a	Acinonyx jubatus	1	Canonical form exact match	1	Acinonyx jubatus	Acinonyx jubatus (Schreber, 1775)	Acinonyx jubatus		0	species	6ce647e8a93e5794b622e28d477a7113	false	Acinonyx jubatus (Schreber, 1775)		6ce647e8a93e5794b622e28d477a7113	Animalia(33521288), Chordata(33521289), Mammalia(33521298), Carnivora(33530282), Felidae(33530294), Acinonyx(33576598), Acinonyx jubatus(6ce647e8a93e5794b622e28d477a7113)
b98a6cf7-2366-5adc-a371-255d7093797b	Acinonyx jubatus jubatus	1	Canonical form exact match	1	Acinonyx jubatus jubatus	Acinonyx jubatus jubatus (Schreber, 1775)	Acinonyx jubatus jubatus		0	infraspecies		false	Acinonyx jubatus jubatus (Schreber, 1775)		cdf6666d250de621e8ab27a00eafd448	Animalia, Chordata, Mammalia, Carnivora, Felidae, Acinonyx, , Acinonyx jubatus jubatus
5453eb79-b56a-526f-abc7-f7f8263e1c28	Acinonyx jubatus raineyi	1	Canonical form exact match	1	Acinonyx jubatus raineyi	Acinonyx jubatus raineyi Heller, 1913	Acinonyx jubatus raineyi		0	infraspecies		false	Acinonyx jubatus raineyi Heller, 1913		ec9b5b9c946848387b180891d06f8874	Animalia, Chordata, Mammalia, Carnivora, Felidae, Acinonyx, , Acinonyx jubatus raineyi
c99e6ff6-d065-538e-bd0c-02443164151b	Acirsa	1	Exact string match	1	Acirsa	Acirsa	Acirsa		0		33668541	false	Acirsa	0.622	33668541	Animalia(33521288), Mollusca(33521301), Gastropoda(33521302), Not assigned(33521847), Epitonioidea(33526254), Epitoniidae(33532672), Acirsa(33668541)
7cc3c78a-01d6-561d-9485-5f074e21171b	Acmaea	1	Exact string match	1	Acmaea	Acmaea	Acmaea		0		33768260	false	Acmaea	0.622	33768260	Animalia(33521288), Mollusca(33521301), Gastropoda(33521302), Not assigned(33521847), Lottioidea(33526389), Acmaeidae(33532502), Acmaea(33768260)
14d1521d-e4c1-59fd-83d2-733ff62bb927	Acnistus arborescens	1	Canonical form exact match	1	Acnistus arborescens	Acnistus arborescens (L.) Schltdl.	Acnistus arborescens		0	species	e36591291ed870c5e1f6d537ed4c4965	false	Acnistus arborescens (L.) Schltdl.		e36591291ed870c5e1f6d537ed4c4965	Plantae(33521293), Tracheophyta(33521294), Magnoliopsida(33521295), Solanales(33524958), Solanaceae(33524959), Acnistus(33658124), Acnistus arborescens(e36591291ed870c5e1f6d537ed4c4965)
0eab364f-bccc-566a-9d25-ba1c1c281458	Acorus americanus	1	Canonical form exact match	1	Acorus americanus	Acorus americanus (Raf.) Raf.	Acorus americanus		0	species		true	Acorus calamus var. americanus Raf.		42e69c62a20ae32e3eb26268fac429f3	Plantae, Tracheophyta, Liliopsida, Acorales, Acoraceae, Acorus, , Acorus calamus americanus
f73787f0-9ff8-5995-b84b-c7862c6f514f	Acrida	1	Exact string match	1	Acrida	Acrida	Acrida		0		33583773	false	Acrida	0.622	33583773	Animalia(33521288), Arthropoda(33521342), Insecta(33521474), Orthoptera(33521638), Acridoidea(33530644), Acrididae(33531747), Acrida(33583773)
927caae6-09dd-5433-b367-b2a12ec25f2f	Acrida turrita	1	Canonical form exact match	1	Acrida turrita	Acrida turrita (Linnaeus, 1758)	Acrida turrita		0	species	1d996b3b5e0140c0f5ffd94f7d820ef6	false	Acrida turrita (Linnaeus, 1758)		1d996b3b5e0140c0f5ffd94f7d820ef6	Animalia(33521288), Arthropoda(33521342), Insecta(33521474), Orthoptera(33521638), Acridoidea(33530644), Acrididae(33531747), Acrida(33583773), Acrida turrita(1d996b3b5e0140c0f5ffd94f7d820ef6)
e47f2d34-70c4-59d7-bb91-cb003c1af0dc	Acrididae	1	Exact string match	1	Acrididae	Acrididae	Acrididae		0		33531747	false	Acrididae	0.622	33531747	Animalia(33521288), Arthropoda(33521342), Insecta(33521474), Orthoptera(33521638), Acridoidea(33530644), Acrididae(33531747)
0804d4ba-241f-5d6f-91c9-1b512e11506a	Acridoidea	1	Exact string match	1	Acridoidea	Acridoidea	Acridoidea		0		33530644	false	Acridoidea	0.622	33530644	Animalia(33521288), Arthropoda(33521342), Insecta(33521474), Orthoptera(33521638), Acridoidea(33530644)
f402e8da-f1dd-58cc-8d8e-33618e88b03f	Acris blanchardi	1	Canonical form exact match	1	Acris blanchardi	Acris blanchardi Harper, 1947	Acris blanchardi		0	species	d69b50f2f6b5975e567068330b2a25ac	false	Acris blanchardi Harper, 1947		d69b50f2f6b5975e567068330b2a25ac	Animalia(33521288), Chordata(33521289), Amphibia(33526904), Anura(33526914), Hylidae(33526943), Acris(33583745), Acris blanchardi(d69b50f2f6b5975e567068330b2a25ac)
af08056e-3294-5d5b-8a1d-6b3ad9d36d61	Acris crepitans	1	Canonical form exact match	1	Acris crepitans	Acris crepitans Baird, 1854	Acris crepitans		0	species	33a948c87b22676dc33f38f75cddc083	false	Acris crepitans Baird, 1854		33a948c87b22676dc33f38f75cddc083	Animalia(33521288), Chordata(33521289), Amphibia(33526904), Anura(33526914), Hylidae(33526943), Acris(33583745), Acris crepitans(33a948c87b22676dc33f38f75cddc083)
50eb89b9-8dec-51cd-a135-196070030e93	Acris gryllus	1	Canonical form exact match	1	Acris gryllus	Acris gryllus (LeConte, 1825)	Acris gryllus		0	species	73d5d469f155eb936ba3dc3d61cf3890	false	Acris gryllus (LeConte, 1825)		73d5d469f155eb936ba3dc3d61cf3890	Animalia(33521288), Chordata(33521289), Amphibia(33526904), Anura(33526914), Hylidae(33526943), Acris(33583745), Acris gryllus(73d5d469f155eb936ba3dc3d61cf3890)
ff564000-cd38-554e-b41f-c86e3f535e80	Acrocephalus arundinaceus	1	Canonical form exact match	1	Acrocephalus arundinaceus	Acrocephalus arundinaceus (Linnaeus, 1758)	Acrocephalus arundinaceus		0	species	246b509e1f2c8e458fa21727049844e2	false	Acrocephalus arundinaceus (Linnaeus, 1758)		246b509e1f2c8e458fa21727049844e2	Animalia(33521288), Chordata(33521289), Aves(33521290), Passeriformes(33521291), Acrocephalidae(33529159), Acrocephalus(33535294), Acrocephalus arundinaceus(246b509e1f2c8e458fa21727049844e2)
0175ddc5-a6de-5347-b9e3-a809924dfd83	Acrocephalus melanopogon	1	Canonical form exact match	1	Acrocephalus melanopogon	Acrocephalus melanopogon (Temminck, 1823)	Acrocephalus melanopogon		0	species	fb9ab357c5a216708dcf514287725609	false	Acrocephalus melanopogon (Temminck, 1823)		fb9ab357c5a216708dcf514287725609	Animalia(33521288), Chordata(33521289), Aves(33521290), Passeriformes(33521291), Acrocephalidae(33529159), Acrocephalus(33535294), Acrocephalus melanopogon(fb9ab357c5a216708dcf514287725609)
2d3982c3-f8c5-57b2-8a50-fce384154811	Acrocephalus palustris	1	Canonical form exact match	1	Acrocephalus palustris	Acrocephalus palustris (Bechstein, 1798)	Acrocephalus palustris		0	species	b34b8c3ce4b6c2dfb625f0b0c4f40ae6	false	Acrocephalus palustris (Bechstein, 1798)		b34b8c3ce4b6c2dfb625f0b0c4f40ae6	Animalia(33521288), Chordata(33521289), Aves(33521290), Passeriformes(33521291), Acrocephalidae(33529159), Acrocephalus(33535294), Acrocephalus palustris(b34b8c3ce4b6c2dfb625f0b0c4f40ae6)
ac1cc583-2393-51fd-b321-919237075cec	Acrocephalus schoenobaenus	1	Canonical form exact match	1	Acrocephalus schoenobaenus	Acrocephalus schoenobaenus (Linnaeus, 1758)	Acrocephalus schoenobaenus		0	species	b8cf2afdea8bcfbdacd65c807be098c7	false	Acrocephalus schoenobaenus (Linnaeus, 1758)		b8cf2afdea8bcfbdacd65c807be098c7	Animalia(33521288), Chordata(33521289), Aves(33521290), Passeriformes(33521291), Acrocephalidae(33529159), Acrocephalus(33535294), Acrocephalus schoenobaenus(b8cf2afdea8bcfbdacd65c807be098c7)
d769bd4d-8c03-5eab-842c-2f35635158ac	Acrocephalus scirpaceus	1	Canonical form exact match	1	Acrocephalus scirpaceus	Acrocephalus scirpaceus (Hermann, 1804)	Acrocephalus scirpaceus		0	species	52f40a2e6ff37f8b358b05b2f708f774	false	Acrocephalus scirpaceus (Hermann, 1804)		52f40a2e6ff37f8b358b05b2f708f774	Animalia(33521288), Chordata(33521289), Aves(33521290), Passeriformes(33521291), Acrocephalidae(33529159), Acrocephalus(33535294), Acrocephalus scirpaceus(52f40a2e6ff37f8b358b05b2f708f774)
b1f54e7f-caa3-59f6-9abf-0ef1a112e033	Acrophyllum australe	1	Canonical form exact match	1	Acrophyllum australe	Acrophyllum australe (A. Cunn.) R.D. Hoogland	Acrophyllum australe		0	species	17416f27a2a05d50f89fb1bfeccb214f	false	Acrophyllum australe (A. Cunn.) R.D. Hoogland		17416f27a2a05d50f89fb1bfeccb214f	Plantae(33521293), Tracheophyta(33521294), Magnoliopsida(33521295), Oxalidales(33531318), Cunoniaceae(33531495), Acrophyllum(33697710), Acrophyllum australe(17416f27a2a05d50f89fb1bfeccb214f)
65418649-906d-5243-af5e-6786569c616f	Acropora millepora	1	Canonical form exact match	1	Acropora millepora	Acropora millepora (Ehrenberg, 1834)	Acropora millepora		0	species	5d4e654a8993fd2450d25676b76d630e	false	Acropora millepora (Ehrenberg, 1834)		5d4e654a8993fd2450d25676b76d630e	Animalia(33521288), Cnidaria(33522061), Anthozoa(33522062), Scleractinia(33522063), Acroporidae(33523980), Acropora(33559475), Acropora millepora(5d4e654a8993fd2450d25676b76d630e)
a0813311-e2df-53fd-8f5f-62fb7a408eb0	Acsmithia elliptica	1	Canonical form exact match	1	Acsmithia elliptica	Acsmithia elliptica (Vieill. ex Pamp.) R.D. Hoogland	Acsmithia elliptica		0	species	4aff7b34275d64af0a61fcb8379cb16f	true	Spiraeanthemum ellipticum Vieill. ex Pamp.		a5a633bba30b4c748cb0ff8eaae120e4	Plantae(33521293), Tracheophyta(33521294), Magnoliopsida(33521295), Oxalidales(33531318), Cunoniaceae(33531495), Spiraeanthemum(33697721), Spiraeanthemum ellipticum(4aff7b34275d64af0a61fcb8379cb16f)
cbf4cca7-6625-59b7-ab52-ce88d7617584	Acteocina	1	Exact string match	1	Acteocina	Acteocina	Acteocina		0		33625669	false	Acteocina	0.622	33625669	Animalia(33521288), Mollusca(33521301), Gastropoda(33521302), Cephalaspidea(33522499), Bulloidea(33522500), Acteocinidae(33532675), Acteocina(33625669)
6e57a85d-c350-5c2a-b500-20d33bb5c906	Acteon	1	Exact string match	1	Acteon	Acteon	Acteon		0		33624062	false	Acteon	0.622	33624062	Animalia(33521288), Mollusca(33521301), Gastropoda(33521302), Not assigned(33521847), Acteonoidea(33522566), Acteonidae(33532781), Acteon(33624062)
e86cf29f-4b2b-57b8-a469-c0a3d34b8233	Acteon tornatilis	1	Canonical form exact match	1	Acteon tornatilis	Acteon tornatilis (Linnaeus, 1758)	Acteon tornatilis		0	species	e46a85c909ebe36c19de5e01893980b4	false	Acteon tornatilis (Linnaeus, 1758)		e46a85c909ebe36c19de5e01893980b4	Animalia(33521288), Mollusca(33521301), Gastropoda(33521302), Not assigned(33521847), Acteonoidea(33522566), Acteonidae(33532781), Acteon(33624062), Acteon tornatilis(e46a85c909ebe36c19de5e01893980b4)
57a328db-82f7-5040-ae51-6a2757d3d7f8	Acteonidae	1	Exact string match	1	Acteonidae	Acteonidae	Acteonidae		0		33532781	false	Acteonidae	0.622	33532781	Animalia(33521288), Mollusca(33521301), Gastropoda(33521302), Not assigned(33521847), Acteonoidea(33522566), Acteonidae(33532781)
ed96d002-5810-580e-8217-b725ceeb6316	Actinobacteria	1	Exact string match	2	Actinobacteria	Actinobacteria	Actinobacteria		0		33524710	false	Actinobacteria	0.622	33524710	Bacteria(33521420), Actinobacteria(33524710)
ed96d002-5810-580e-8217-b725ceeb6316	Actinobacteria	1	Exact string match	2	Actinobacteria	Actinobacteria	Actinobacteria		0		33524776	false	Actinobacteria	0.622	33524776	Bacteria(33521420), Actinobacteria(33524710), Actinobacteria(33524776)
e119f15d-3d49-5c46-828d-e6da009402f2	Actitis hypoleucos	1	Canonical form exact match	1	Actitis hypoleucos	Actitis hypoleucos (Linnaeus, 1758)	Actitis hypoleucos		0	species	36ca99cb70a66e1d321da9d6c874554c	false	Actitis hypoleucos (Linnaeus, 1758)		36ca99cb70a66e1d321da9d6c874554c	Animalia(33521288), Chordata(33521289), Aves(33521290), Charadriiformes(33529769), Scolopacidae(33529773), Actitis(33642669), Actitis hypoleucos(36ca99cb70a66e1d321da9d6c874554c)
a9075502-44c0-51fd-bbe1-359f26bde5f8	Addax nasomaculatus	1	Canonical form exact match	1	Addax nasomaculatus	Addax nasomaculatus (Blainville, 1816)	Addax nasomaculatus		0	species	55007d735d4e2a4e692b198092284143	false	Addax nasomaculatus (Blainville, 1816)		55007d735d4e2a4e692b198092284143	Animalia(33521288), Chordata(33521289), Mammalia(33521298), Artiodactyla(33530298), Bovidae(33531630), Addax(33560022), Addax nasomaculatus(55007d735d4e2a4e692b198092284143)
540eb745-d46e-592c-b9a0-8a7d2a0ac402	Adelomyia melanogenys	1	Canonical form exact match	1	Adelomyia melanogenys	Adelomyia melanogenys (Fraser, 1840)	Adelomyia melanogenys		0	species	ad1492d5b50e1aa1dd219084f93bec5a	false	Adelomyia melanogenys (Fraser, 1840)		ad1492d5b50e1aa1dd219084f93bec5a	Animalia(33521288), Chordata(33521289), Aves(33521290), Apodiformes(33531635), Trochilidae(33531636), Adelomyia(33552246), Adelomyia melanogenys(ad1492d5b50e1aa1dd219084f93bec5a)
7ebc713c-2385-5ea2-b151-75202450fbb0	Adelophryne gutturosa	1	Canonical form exact match	1	Adelophryne gutturosa	Adelophryne gutturosa Hoogmoed and Lescure, 1984	Adelophryne gutturosa		0	species	3a794ae079c44bd47b677cf621187b6e	false	Adelophryne gutturosa Hoogmoed and Lescure, 1984		3a794ae079c44bd47b677cf621187b6e	Animalia(33521288), Chordata(33521289), Amphibia(33526904), Anura(33526914), Eleutherodactylidae(33526947), Adelophryne(33585807), Adelophryne gutturosa(3a794ae079c44bd47b677cf621187b6e)
5875aabe-cbbb-5d68-98d2-513a09855cc3	Adelotus brevis	1	Canonical form exact match	1	Adelotus brevis	Adelotus brevis (Günther, 1863)	Adelotus brevis		0	species	f720022d06e3d10c25c74c58be2bf05a	false	Adelotus brevis (Günther, 1863)		f720022d06e3d10c25c74c58be2bf05a	Animalia(33521288), Chordata(33521289), Amphibia(33526904), Anura(33526914), Limnodynastidae(33526937), Adelotus(33664050), Adelotus brevis(f720022d06e3d10c25c74c58be2bf05a)
b6816fef-3a03-53a2-81e9-3126d31a2b5d	Adenomera andreae	1	Canonical form exact match	1	Adenomera andreae	Adenomera andreae (Müller, 1923)	Adenomera andreae		0	species	54efafdfc3b1db22565ad919767b39b1	true	Leptodactylus andreae Müller, 1923		5d86b18c91700586425e4f5f1145ccee	Animalia(33521288), Chordata(33521289), Amphibia(33526904), Anura(33526914), Leptodactylidae(33526938), Leptodactylus(33661651), Leptodactylus andreae(54efafdfc3b1db22565ad919767b39b1)
